
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
1019455 - 1019468, <Person>
1019484 - 1019494, <Location>
1019506 - 1019513, <Location>
1019515 - 1019525, <Person>
1019528 - 1019542, <Person>
1019548 - 1019556, <Location>
1019672 - 1019677, <Org>
1019700 - 1019703, <Org>
1019824 - 1019843, <Person>
1019852 - 1019863, <Person>
1019872 - 1019889, <Person>
1019891 - 1019902, <Location>
1019905 - 1019928, <Person>
1019930 - 1019938, <Location>
1019942 - 1019959, <Person>
1019961 - 1019979, <Location>
1020061 - 1020071, <Person>
1020103 - 1020113, <Person>
1020115 - 1020118, <Org>
1020160 - 1020179, <Person>
1020191 - 1020200, <Person>
1020202 - 1020211, <Person>
1020254 - 1020259, <Org>
1020328 - 1020340, <Org>
1020390 - 1020400, <Org>
1020390 - 1020400, <Org>
1020402 - 1020417, <Person>
1020462 - 1020475, <Person>
1020577 - 1020588, <Person>
1020810 - 1020825, <Person>
1020827 - 1020846, <Person>
1020908 - 1020927, <Person>
1021076 - 1021089, <Location>
1021152 - 1021158, <Location>
1021161 - 1021169, <Location>
1021253 - 1021262, <Location>
1021284 - 1021288, <Org>
1021317 - 1021334, <Location>
1021338 - 1021349, <Location>
1021386 - 1021409, <Org>
1021470 - 1021487, <Person>
1021537 - 1021547, <Person>
1021550 - 1021558, <Person>
1021783 - 1021786, <Org>
1021970 - 1021985, <Location>
1021955 - 1021969, <Org>
1022090 - 1022098, <Org>
1022090 - 1022098, <Org>
1022090 - 1022098, <Org>
1022234 - 1022251, <Person>
1022254 - 1022260, <Person>
1022274 - 1022292, <Person>
1022312 - 1022321, <Person>
1022372 - 1022382, <Person>
1022385 - 1022393, <Person>
1022482 - 1022488, <Location>
1022468 - 1022488, <Org>
1022603 - 1022619, <Person>
1022621 - 1022639, <Person>
1022675 - 1022692, <Location>
1022796 - 1022826, <Org>
1022787 - 1022841, <Person>
1022787 - 1022841, <Person>
1022898 - 1022905, <Person>
1022925 - 1022950, <Person>
1022973 - 1023005, <Person>
1023061 - 1023069, <Person>
1023098 - 1023118, <Org>
1023172 - 1023193, <Person>
1023172 - 1023193, <Person>
1023223 - 1023231, <Person>
1023272 - 1023280, <Person>
1023400 - 1023419, <Org>
1023476 - 1023484, <Person>
1023490 - 1023497, <Person>
1023523 - 1023537, <Org>
1023523 - 1023537, <Org>
1023587 - 1023596, <Person>
1023607 - 1023615, <Person>
1023750 - 1023758, <Person>
1023821 - 1023832, <Person>
1023936 - 1023953, <Location>
1024021 - 1024040, <Org>
1024090 - 1024107, <Person>
1024090 - 1024107, <Person>
1024090 - 1024107, <Person>
1024153 - 1024161, <Person>
1024208 - 1024212, <Org>
1024293 - 1024311, <Person>
1024293 - 1024311, <Person>
1024293 - 1024311, <Person>
1024313 - 1024320, <Person>
1024342 - 1024359, <Person>
1024342 - 1024359, <Person>
1024342 - 1024359, <Person>
1024408 - 1024416, <Person>
1024474 - 1024484, <Person>
1024486 - 1024507, <Person>
1024486 - 1024507, <Person>
1024528 - 1024536, <Person>
1024754 - 1024771, <Person>
1024774 - 1024780, <Person>
1024794 - 1024812, <Person>
1024885 - 1024894, <Person>
1024945 - 1024955, <Person>
1024958 - 1024966, <Person>
1024985 - 1025001, <Person>
1025078 - 1025084, <Location>
1025064 - 1025084, <Org>
1025302 - 1025318, <Org>
1025319 - 1025334, <Person>
1025211 - 1025265, <Person>
1025531 - 1025536, <Person>
1025596 - 1025604, <Person>
1025617 - 1025635, <Person>
1025649 - 1025654, <Person>
1025670 - 1025685, <Location>
1025657 - 1025692, <Person>
1025889 - 1025897, <Person>
1025944 - 1025947, <Org>
1026058 - 1026063, <Person>
1026236 - 1026258, <Location>
1026224 - 1026258, <Org>
1026290 - 1026324, <Org>
1026355 - 1026364, <Person>
1026548 - 1026571, <Org>
1026585 - 1026594, <Person>
1026606 - 1026622, <Person>
1026721 - 1026727, <Location>
1026778 - 1026801, <Person>
1026897 - 1026905, <Location>
1026845 - 1026893, <Org>
1026832 - 1026893, <Person>
1027085 - 1027099, <Location>
1027131 - 1027145, <Person>
1027552 - 1027563, <Person>
1027926 - 1027939, <Location>
1028145 - 1028154, <Person>
1028771 - 1028784, <Org>
1028902 - 1028915, <Org>
1029128 - 1029137, <Person>
1029140 - 1029163, <Person>
1029254 - 1029260, <Location>
1029427 - 1029440, <Location>
1029407 - 1029440, <Org>
1029925 - 1029941, <Person>
1030016 - 1030029, <Location>
1029975 - 1029993, <Org>
1030030 - 1030044, <Person>
1029943 - 1029993, <Person>
1030060 - 1030074, <Person>
1030076 - 1030102, <Person>
1030120 - 1030143, <Org>
1030104 - 1030143, <Person>
1030265 - 1030271, <Location>
1030260 - 1030271, <Person>
1030336 - 1030349, <Location>
1030294 - 1030313, <Org>
1030362 - 1030391, <Org>
1030433 - 1030439, <Location>
1030427 - 1030439, <Person>
1030554 - 1030560, <Location>
1030542 - 1030560, <Org>
1030583 - 1030640, <Org>
1030583 - 1030640, <Org>
1030583 - 1030640, <Org>
1030647 - 1030687, <Org>
1030647 - 1030687, <Org>
1030778 - 1030784, <Location>
1030765 - 1030784, <Org>
1030855 - 1030864, <Person>
1030881 - 1030893, <Org>
1030936 - 1030945, <Person>
1030962 - 1030974, <Org>
1031025 - 1031038, <Location>
1031039 - 1031065, <Org>
1031143 - 1031174, <Org>
1031187 - 1031194, <Person>
1031256 - 1031266, <Org>
1031321 - 1031330, <Person>
1031392 - 1031403, <Org>
1031471 - 1031492, <Org>
1031471 - 1031492, <Org>
1031535 - 1031546, <Org>
1031694 - 1031735, <Location>
1031766 - 1031775, <Person>
1031872 - 1031880, <Person>
1031915 - 1031924, <Person>
1032063 - 1032076, <Location>
1032482 - 1032495, <Location>
1032987 - 1033000, <Location>
1033153 - 1033166, <Location>
1033276 - 1033296, <Org>
1033320 - 1033333, <Location>
1033393 - 1033404, <Org>
1033776 - 1033790, <Person>
1033792 - 1033808, <Person>
1034299 - 1034313, <Person>
1034321 - 1034337, <Person>
1034339 - 1034353, <Person>
1034377 - 1034391, <Person>
1034411 - 1034424, <Org>
1035108 - 1035122, <Person>
1035235 - 1035249, <Person>
1035402 - 1035416, <Person>
1035462 - 1035476, <Person>
1035586 - 1035600, <Person>
1035633 - 1035647, <Person>
1035653 - 1035667, <Person>
1035682 - 1035696, <Person>
1036243 - 1036256, <Location>
1036301 - 1036314, <Location>
1036511 - 1036525, <Person>
1036540 - 1036556, <Person>
1036713 - 1036727, <Person>
1036820 - 1036834, <Person>
1037266 - 1037280, <Person>
1037569 - 1037583, <Person>
1037809 - 1037823, <Person>
1037966 - 1037980, <Person>
1038055 - 1038069, <Person>
1038110 - 1038124, <Person>
1038148 - 1038157, <Person>
1038330 - 1038343, <Location>
1038289 - 1038307, <Org>
1038382 - 1038416, <Org>
1038346 - 1038416, <Person>
1038465 - 1038490, <Org>
1038536 - 1038589, <Org>
1038536 - 1038589, <Org>
1038536 - 1038589, <Org>
1038592 - 1038613, <Org>
1038684 - 1038713, <Org>
1038672 - 1038683, <Org>
1038657 - 1038683, <Person>
1038723 - 1038734, <Event>
1039155 - 1039164, <Person>
1039209 - 1039222, <Location>
1039549 - 1039612, <Org>
1039549 - 1039612, <Org>
1039614 - 1039648, <Org>
1039701 - 1039714, <Location>
1039662 - 1039714, <Org>
1039662 - 1039714, <Org>
1039935 - 1039948, <Location>
1039895 - 1039948, <Org>
1040073 - 1040114, <Org>
1040073 - 1040114, <Org>
1040269 - 1040298, <Location>
1040890 - 1040903, <Location>
1040949 - 1040963, <Person>
1041056 - 1041070, <Person>
1041222 - 1041236, <Person>
1041323 - 1041337, <Person>
1041541 - 1041555, <Person>
1041566 - 1041586, <Person>
1041598 - 1041666, <Org>
1041589 - 1041666, <Person>
1041688 - 1041727, <Person>
1041688 - 1041727, <Person>
1041688 - 1041727, <Person>
1041785 - 1041795, <Org>
1041844 - 1041857, <Person>
1041859 - 1041885, <Person>
1041893 - 1041916, <Org>
1041887 - 1041916, <Person>
1041941 - 1041951, <Org>
1042048 - 1042058, <Org>
1042087 - 1042105, <Org>
1042291 - 1042297, <Location>
1042279 - 1042297, <Org>
1042346 - 1042373, <Org>
1042391 - 1042407, <Person>
1042697 - 1042703, <Location>
1042707 - 1042724, <Person>
1045622 - 1045642, <Org>
1046106 - 1046120, <Person>
1046238 - 1046268, <Org>
1046470 - 1046490, <Person>
1046585 - 1046612, <Org>
1046712 - 1046730, <Person>
1046741 - 1046769, <Org>
1046914 - 1046920, <Location>
1047066 - 1047091, <Org>
1047299 - 1047319, <Org>
1047299 - 1047319, <Org>
1047412 - 1047422, <Org>
1047412 - 1047422, <Org>
1047412 - 1047422, <Org>
1047468 - 1047474, <Location>
1047475 - 1047491, <Person>
1048122 - 1048126, <Location>
1048164 - 1048186, <Person>
1048188 - 1048202, <Person>
1048204 - 1048212, <Person>
1048389 - 1048398, <Person>
1048515 - 1048526, <Org>
1048515 - 1048526, <Org>
1048515 - 1048526, <Org>
1048556 - 1048577, <Person>
1048580 - 1048601, <Person>
1048930 - 1048937, <Person>
1049083 - 1049090, <Org>
1049160 - 1049170, <Person>
1049283 - 1049294, <Person>
1049523 - 1049555, <Event>
1049508 - 1049555, <Person>
1049594 - 1049604, <Org>
1049594 - 1049604, <Org>
1049594 - 1049604, <Org>
1049642 - 1049690, <Org>
1049692 - 1049706, <Person>
1049764 - 1049787, <Org>
1049747 - 1049787, <Person>
1049892 - 1049906, <Location>
1049907 - 1049922, <Person>
1049818 - 1049832, <Person>
1050016 - 1050032, <Location>
1050111 - 1050117, <Person>
1050210 - 1050216, <Location>
1050380 - 1050416, <Location>
1050429 - 1050437, <Person>
1050462 - 1050477, <Person>
1050624 - 1050631, <Person>
1050724 - 1050738, <Location>
1050647 - 1050661, <Person>
1050740 - 1050749, <Person>
1050825 - 1050831, <Person>
1050896 - 1050905, <Org>
1050896 - 1050905, <Org>
1051056 - 1051074, <Person>
1051190 - 1051214, <Person>
1051297 - 1051301, <Person>
1051626 - 1051635, <Location>
1051707 - 1051713, <Location>
1051766 - 1051774, <Person>
1051889 - 1051893, <Location>
1051949 - 1051955, <Location>
1052406 - 1052413, <Person>
1052416 - 1052425, <Person>
1052572 - 1052583, <Person>
1052728 - 1052745, <Location>
1052780 - 1052786, <Person>
1052789 - 1052824, <Org>
1052951 - 1052958, <Person>
1052961 - 1052970, <Person>
1053040 - 1053055, <Person>
1053131 - 1053145, <Person>
1053425 - 1053434, <Person>
1054010 - 1054012, <Location>
1054146 - 1054176, <Org>
1054146 - 1054176, <Org>
1054260 - 1054269, <Location>
1054291 - 1054295, <Person>
1054307 - 1054311, <Person>
1054742 - 1054749, <Location>
1054792 - 1054801, <Org>
1054792 - 1054801, <Org>
1054865 - 1054881, <Org>
1054891 - 1054898, <Person>
1054960 - 1054968, <Person>
1055260 - 1055270, <Location>
1055391 - 1055398, <Person>
1055523 - 1055539, <Person>
1055541 - 1055553, <Person>
1055559 - 1055567, <Person>
1055972 - 1055979, <Person>
1056029 - 1056045, <Person>
1056188 - 1056200, <Person>
1056207 - 1056221, <Person>
1056307 - 1056316, <Org>
1056299 - 1056321, <Person>
1056355 - 1056361, <Person>
1056365 - 1056380, <Person>
1056484 - 1056498, <Person>
1056516 - 1056542, <Person>
1056579 - 1056593, <Person>
1056675 - 1056683, <Location>
1056738 - 1056763, <Event>
1056838 - 1056897, <Org>
1056912 - 1056954, <Org>
1057077 - 1057085, <Location>
1057071 - 1057085, <Person>
1057199 - 1057211, <Person>
1057221 - 1057240, <Person>
1057272 - 1057281, <Location>
1057284 - 1057292, <Person>
1057294 - 1057314, <Person>
1057316 - 1057325, <Location>
1057353 - 1057374, <Person>
1057514 - 1057528, <Person>
1057616 - 1057629, <Person>
1057631 - 1057639, <Person>
1057642 - 1057653, <Person>
1057667 - 1057672, <Org>
1057817 - 1057822, <Person>
1057954 - 1057962, <Person>
1057944 - 1057962, <Org>
1058287 - 1058293, <Person>
1058361 - 1058370, <Location>
1058385 - 1058391, <Person>
1058401 - 1058413, <Person>
1058419 - 1058429, <Org>
1058479 - 1058492, <Person>
1058479 - 1058492, <Person>
1058555 - 1058588, <Person>
1058752 - 1058758, <Person>
1058793 - 1058805, <Person>
1059151 - 1059157, <Person>
1059398 - 1059403, <Org>
1059388 - 1059403, <Person>
1059784 - 1059789, <Person>
1059981 - 1059986, <Org>
1060428 - 1060436, <Location>
1060437 - 1060452, <Person>
1060489 - 1060507, <Person>
1060532 - 1060537, <Person>
1060556 - 1060562, <Location>
1060565 - 1060574, <Location>
1060577 - 1060584, <Location>
1060690 - 1060695, <Person>
1060727 - 1060739, <Person>
1060742 - 1060750, <Location>
1061127 - 1061146, <Location>
1061309 - 1061315, <Location>
1061340 - 1061358, <Person>
1061477 - 1061509, <Org>
1061468 - 1061528, <Person>
1061468 - 1061528, <Person>
1061675 - 1061688, <Person>
1062023 - 1062030, <Org>
1062167 - 1062187, <Person>
1062565 - 1062577, <Person>
1062666 - 1062672, <Person>
1063066 - 1063079, <Person>
1063098 - 1063126, <Location>
1063253 - 1063266, <Person>
1063358 - 1063375, <Location>
1063344 - 1063375, <Org>
1063465 - 1063483, <Org>
1063598 - 1063613, <Location>
1063686 - 1063693, <Org>
1063718 - 1063742, <Org>
1064008 - 1064018, <Location>
1064137 - 1064169, <Org>
1064240 - 1064253, <Person>
1064372 - 1064438, <Org>
1064361 - 1064458, <Person>
1064361 - 1064458, <Person>
1064460 - 1064481, <Person>
1064488 - 1064508, <Person>
1064518 - 1064524, <Location>
1064617 - 1064628, <Person>
1064713 - 1064721, <Location>
1064724 - 1064731, <Person>
1064777 - 1064794, <Org>
1064741 - 1064794, <Person>
1064821 - 1064845, <Person>
1064897 - 1064901, <Org>
1065139 - 1065146, <Person>
1066123 - 1066135, <Person>
1066138 - 1066171, <Person>
1066138 - 1066171, <Person>
1066228 - 1066236, <Location>
1066246 - 1066252, <Location>
1066254 - 1066270, <Location>
1066273 - 1066282, <Location>
1066377 - 1066386, <Person>
1066595 - 1066614, <Person>
1066631 - 1066637, <Location>
1066807 - 1066818, <Person>
1066859 - 1066879, <Person>
1066827 - 1066836, <Person>
1067026 - 1067033, <Location>
1067018 - 1067033, <Person>
1067060 - 1067070, <Location>
1067052 - 1067070, <Person>
1067300 - 1067305, <Org>
1067300 - 1067305, <Org>
1067382 - 1067384, <Org>
1067403 - 1067415, <Location>
1067443 - 1067449, <Location>
1067489 - 1067496, <Location>
1067523 - 1067529, <Location>
1067587 - 1067595, <Location>
1067579 - 1067586, <Location>
1067681 - 1067691, <Location>
1067840 - 1067848, <Location>
1067866 - 1067893, <Person>
1067860 - 1067864, <Person>
1067967 - 1067976, <Location>
1067990 - 1068002, <Location>
1068095 - 1068098, <Org>
1068118 - 1068135, <Org>
1068118 - 1068135, <Org>
1068118 - 1068135, <Org>
1068139 - 1068166, <Location>
1068181 - 1068189, <Person>
1068222 - 1068230, <Person>
1068244 - 1068258, <Location>
1068308 - 1068316, <Person>
1068360 - 1068383, <Location>
1068401 - 1068412, <Person>
1068452 - 1068468, <Org>
1068510 - 1068518, <Person>
1068595 - 1068615, <Location>
1068709 - 1068718, <Location>
1068768 - 1068795, <Org>
1068768 - 1068795, <Org>
1068768 - 1068795, <Org>
1068797 - 1068800, <Org>
1068804 - 1068837, <Org>
1068931 - 1068946, <Person>
1069084 - 1069093, <Location>
1069142 - 1069145, <Org>
1069158 - 1069171, <Location>
1069211 - 1069219, <Person>
1069224 - 1069232, <Person>
1069267 - 1069271, <Location>
1069253 - 1069271, <Org>
1069380 - 1069402, <Org>
1069454 - 1069457, <Org>
1069447 - 1069457, <Person>
1069683 - 1069689, <Org>
1069761 - 1069770, <Person>
1069850 - 1069852, <Location>
1069982 - 1069984, <Location>
1070087 - 1070089, <Location>
1070122 - 1070124, <Location>
1070183 - 1070185, <Location>
1070235 - 1070237, <Location>
1070266 - 1070268, <Location>
1070296 - 1070298, <Location>
1070332 - 1070334, <Location>
1070356 - 1070358, <Location>
1070378 - 1070380, <Location>
1070593 - 1070599, <Location>
1070603 - 1070607, <Location>
1070590 - 1070607, <Org>
1070668 - 1070681, <Person>
1070683 - 1070700, <Person>
1070702 - 1070720, <Person>
1070723 - 1070736, <Person>
1070810 - 1070832, <Org>
1070800 - 1070832, <Person>
1071840 - 1071857, <Location>
1071807 - 1071831, <Org>
1071807 - 1071831, <Org>
1071912 - 1071934, <Org>
1071902 - 1071934, <Person>
1071945 - 1071973, <Location>
1071945 - 1071973, <Location>
1072060 - 1072071, <Org>
1072074 - 1072092, <Person>
1072127 - 1072153, <Org>
1072115 - 1072153, <Person>
1072308 - 1072332, <Org>
1072308 - 1072332, <Org>
1072282 - 1072306, <Org>
1072427 - 1072430, <Org>
1072420 - 1072430, <Person>
1072669 - 1072685, <Person>
1072734 - 1072747, <Person>
1072786 - 1072823, <Org>
1072786 - 1072823, <Org>
1072841 - 1072875, <Org>
1073053 - 1073064, <Person>
1073172 - 1073214, <Org>
1073159 - 1073214, <Person>
1073281 - 1073312, <Org>
1073365 - 1073381, <Person>
1073396 - 1073408, <Person>
1073507 - 1073515, <Person>
1073672 - 1073694, <Org>
1073648 - 1073657, <Person>
1073835 - 1073856, <Location>
1073918 - 1073941, <Person>
1073944 - 1073958, <Person>
1073992 - 1073995, <Org>
1073984 - 1073995, <Person>
1074017 - 1074036, <Org>
1074006 - 1074052, <Person>
1074006 - 1074052, <Person>
1074319 - 1074329, <Location>
1074315 - 1074329, <Org>
1074446 - 1074456, <Person>
1074572 - 1074579, <Person>
1074617 - 1074693, <Org>
1074617 - 1074693, <Org>
1074617 - 1074693, <Org>
1074596 - 1074712, <Person>
1074596 - 1074712, <Person>
1074761 - 1074795, <Org>
1074741 - 1074795, <Person>
1075359 - 1075394, <Org>
1075406 - 1075421, <Person>
1075659 - 1075670, <Person>
1076131 - 1076134, <Org>
1076125 - 1076134, <Person>
1076192 - 1076203, <Person>
1076291 - 1076315, <Person>
1076411 - 1076433, <Org>
1076506 - 1076524, <Person>
1076564 - 1076575, <Org>
1076612 - 1076616, <Org>
1076618 - 1076627, <Org>
1076630 - 1076642, <Org>
1076844 - 1076855, <Org>
1077122 - 1077133, <Org>
1077114 - 1077133, <Person>
1077260 - 1077267, <Person>
1077296 - 1077306, <Person>
1077663 - 1077674, <Org>
1077655 - 1077690, <Person>
1077655 - 1077690, <Person>
1077692 - 1077711, <Person>
1077713 - 1077733, <Person>
1077742 - 1077753, <Org>
1077736 - 1077771, <Person>
1077736 - 1077771, <Person>
1078011 - 1078029, <Person>
1078184 - 1078198, <Person>
1078201 - 1078216, <Person>
1078279 - 1078292, <Person>
1078319 - 1078328, <Location>
1078473 - 1078493, <Location>
1078510 - 1078545, <Org>
1078698 - 1078731, <Org>
1078829 - 1078848, <Location>
1079025 - 1079045, <Location>
1079048 - 1079054, <Location>
1079192 - 1079202, <Org>
1079204 - 1079212, <Org>
1079279 - 1079289, <Location>
1079394 - 1079404, <Location>
1079445 - 1079482, <Location>
1079445 - 1079482, <Location>
