
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'416590 - 416617, <Org> : строительными организациями' == '<NULL>'
'416747 - 416772, <Org> : муниципальное предприятие' == '<NULL>'
'416888 - 416890, <Org> : ЕС' == '<NULL>'
'416948 - 416950, <Org> : ЕС' == '<NULL>'
'417734 - 417736, <Org> : ЕС' == '<NULL>'
'417853 - 417862, <Org> : Евросоюза' == '<NULL>'
'417894 - 417896, <Org> : ЕС' == '<NULL>'
'418351 - 418353, <Org> : ЕС' == '<NULL>'
'422607 - 422630, <Org> : Российского государства' == '422607 - 422630, <Location> : Российского государства'
'424877 - 424879, <Org> : ЕС' == '<NULL>'
'424882 - 424885, <Org> : МВФ' == '<NULL>'
'427199 - 427201, <Org> : ЕС' == '<NULL>'
'429065 - 429067, <Org> : ЕС' == '<NULL>'
'429431 - 429436, <Org> : Союзе' == '<NULL>'
'429661 - 429663, <Org> : ЕС' == '<NULL>'
'431205 - 431207, <Org> : ЕС' == '<NULL>'
'431210 - 431213, <Org> : МВФ' == '<NULL>'
'432602 - 432611, <Org> : ИА REGNUM' == '<NULL>'
'435249 - 435252, <Org> : ИСО' == '<NULL>'
'436378 - 436383, <Org> : ИРБиС' == '<NULL>'
'441505 - 441508, <Org> : ООН' == '<NULL>'
'443770 - 443813, <Org> : Музее народных промыслов и ремёсел Приморья' == '<NULL>'
'445549 - 445583, <Org> : Фонд имущества Кемеровской области' == '<NULL>'
'445772 - 445815, <Org> : ОАО «Межрегиональная теплосетевая компания»' == '<NULL>'
'447453 - 447460, <Org> : Музкафе' == '<NULL>'
'447837 - 447854, <Org> : Дворце республики' == '<NULL>'
'450574 - 450652, <Org> : Отдел надзорной деятельности Приморского района Главного управления МЧС России' == '450646 - 450652, <Location> : России'
'451093 - 451118, <Org> : Генеральная Ассамблея ООН' == '<NULL>'
'451264 - 451267, <Org> : ООН' == '<NULL>'
'452918 - 452933, <Org> : Пенсионный фонд' == '<NULL>'
'453453 - 453474, <Org> : муниципального Совета' == '<NULL>'
'453529 - 453572, <Org> : Музее народных промыслов и ремёсел Приморья' == '<NULL>'
'454787 - 454794, <Org> : Госдума' == '<NULL>'
'455036 - 455043, <Org> : Госдумы' == '<NULL>'
'455058 - 455065, <Org> : Госдума' == '<NULL>'
'455145 - 455152, <Org> : Госдума' == '<NULL>'
'455221 - 455228, <Org> : Госдума' == '<NULL>'
'455315 - 455322, <Org> : Госдума' == '<NULL>'
'455384 - 455391, <Org> : Госдуме' == '<NULL>'
'455765 - 455772, <Org> : Госдума' == '<NULL>'
'455931 - 455938, <Org> : Госдума' == '<NULL>'
'456021 - 456028, <Org> : Госдума' == '<NULL>'
'456180 - 456187, <Org> : Госдума' == '<NULL>'
'456871 - 456878, <Org> : Госдума' == '<NULL>'
'457624 - 457631, <Org> : Госдуме' == '<NULL>'
'457646 - 457653, <Org> : Госдума' == '<NULL>'
'458019 - 458026, <Org> : Госдума' == '<NULL>'
'458161 - 458168, <Org> : Госдуму' == '<NULL>'
'458183 - 458190, <Org> : Госдума' == '<NULL>'
'458275 - 458282, <Org> : Госдума' == '<NULL>'
'458451 - 458477, <Org> : военных аэродромах Карелии' == '458470 - 458477, <Location> : Карелии'
'458986 - 458993, <Org> : Госдума' == '<NULL>'
'459501 - 459508, <Org> : Госдуме' == '<NULL>'
'460016 - 460021, <Org> : ФоРГО' == '<NULL>'
'460098 - 460105, <Org> : Госдумы' == '<NULL>'
'468279 - 468305, <Org> : Луганской обладминистрации' == '<NULL>'
'472916 - 472923, <Org> : Госдума' == '<NULL>'
'473187 - 473194, <Org> : Госдума' == '<NULL>'
'473274 - 473281, <Org> : Госдума' == '<NULL>'
'473350 - 473357, <Org> : Госдума' == '<NULL>'
'473444 - 473451, <Org> : Госдума' == '<NULL>'
'474084 - 474091, <Org> : Госдума' == '<NULL>'
'474588 - 474595, <Org> : Госдума' == '<NULL>'
'475218 - 475225, <Org> : Госдума' == '<NULL>'
'475308 - 475315, <Org> : Госдума' == '<NULL>'
'475467 - 475474, <Org> : Госдума' == '<NULL>'
'475893 - 475900, <Org> : Госдума' == '<NULL>'
'476342 - 476349, <Org> : Госдума' == '<NULL>'
'476541 - 476548, <Org> : Госдума' == '<NULL>'
'477542 - 477549, <Org> : Госдума' == '<NULL>'
'478070 - 478077, <Org> : Госдума' == '<NULL>'
'478234 - 478241, <Org> : Госдума' == '<NULL>'
'478326 - 478333, <Org> : Госдума' == '<NULL>'
'478959 - 478966, <Org> : Госдума' == '<NULL>'
'479474 - 479481, <Org> : Госдуме' == '<NULL>'
'483462 - 483465, <Org> : ООН' == '<NULL>'
'485727 - 485770, <Org> : Музее народных промыслов и ремёсел Приморья' == '<NULL>'
'509548 - 509564, <Org> : КРЦ «Никольский»' == '<NULL>'
'511295 - 511302, <Org> : Госдума' == '<NULL>'
'514356 - 514367, <Org> : Росавтодора' == '<NULL>'
'514994 - 515004, <Org> : Росавтодор' == '<NULL>'
'516625 - 516632, <Org> : Госдума' == '<NULL>'
'526293 - 526327, <Org> : Фонд имущества Кемеровской области' == '<NULL>'
'526516 - 526559, <Org> : ОАО «Межрегиональная теплосетевая компания»' == '<NULL>'
'532180 - 532183, <Org> : ООН' == '<NULL>'
'537076 - 537086, <Org> : «АвтоВАЗВ»' == '<NULL>'
'537339 - 537349, <Org> : «АвтоВАЗВ»' == '<NULL>'
'549375 - 549389, <Org> : «СУЭК-Кузбасс»' == '<NULL>'
'549413 - 549447, <Org> : Фонд имущества Кемеровской области' == '<NULL>'
'549656 - 549690, <Org> : Фонд имущества Кемеровской области' == '<NULL>'
'549879 - 549922, <Org> : ОАО «Межрегиональная теплосетевая компания»' == '<NULL>'
'549946 - 549979, <Org> : «Сибирская генерирующая компания»' == '<NULL>'
'550036 - 550059, <Org> : ОАО «Кузбассэнергосбыт»' == '<NULL>'
'557360 - 557374, <Org> : «СУЭК-Кузбасс»' == '<NULL>'
'557398 - 557432, <Org> : Фонд имущества Кемеровской области' == '<NULL>'
'557641 - 557675, <Org> : Фонд имущества Кемеровской области' == '<NULL>'
'557864 - 557907, <Org> : ОАО «Межрегиональная теплосетевая компания»' == '<NULL>'
'558021 - 558044, <Org> : ОАО «Кузбассэнергосбыт»' == '<NULL>'
'560233 - 560246, <Org> : «ВСИ-капитал»' == '<NULL>'
'560780 - 560790, <Org> : «Абрис-СИ»' == '<NULL>'
'560833 - 560856, <Org> : «Главстрой Девелопмент»' == '<NULL>'
'560887 - 560900, <Org> : «ВСИ-капитал»' == '<NULL>'
'560988 - 561019, <Org> : ОАО «Главмосстрой-недвижимость»' == '<NULL>'
'561388 - 561402, <Org> : «СУЭК-Кузбасс»' == '<NULL>'
'564675 - 564690, <Org> : Хайчен Нефтемаш' == '<NULL>'
'564674 - 564691, <Org> : "Хайчен Нефтемаш"' == '<NULL>'
'565653 - 565661, <Org> : Роснефти' == '<NULL>'
'565652 - 565662, <Org> : "Роснефти"' == '<NULL>'
'565938 - 565946, <Org> : Роснефти' == '<NULL>'
'565937 - 565947, <Org> : "Роснефти"' == '<NULL>'
'566019 - 566027, <Org> : Роснефти' == '<NULL>'
'566018 - 566028, <Org> : "Роснефти"' == '<NULL>'
'566157 - 566175, <Org> : ОАО "НК "Роснефть"' == '<NULL>'
'566318 - 566336, <Org> : ОАО "НК "Роснефть"' == '<NULL>'
'566586 - 566610, <Org> : Российской академии наук' == '<NULL>'
'567008 - 567022, <Org> : ОАО "НК "ЮКОС"' == '<NULL>'
'567044 - 567062, <Org> : ОАО "НК "Роснефть"' == '<NULL>'
'567118 - 567132, <Org> : ОАО "НК "ЮКОС"' == '<NULL>'
'567169 - 567182, <Org> : ЗАО "ЮКОС РМ"' == '<NULL>'
'567219 - 567237, <Org> : ОАО "НК "Роснефть"' == '<NULL>'
'567309 - 567322, <Org> : "Роснефтегаз"' == '<NULL>'
'567338 - 567344, <Org> : "ЮКОС"' == '<NULL>'
'568978 - 569014, <Org> : правоохранительных органах Дагестана' == '<NULL>'
'569270 - 569284, <Org> : РИА "Дагестан"' == '<NULL>'
'569287 - 569302, <Org> : Кавказский узел' == '<NULL>'
'569286 - 569303, <Org> : "Кавказский узел"' == '<NULL>'
'570019 - 570051, <Org> : министерства сельского хозяйства' == '<NULL>'
'571132 - 571148, <Org> : Правительство РФ' == '<NULL>'
'571557 - 571573, <Org> : Кавказского узла' == '<NULL>'
'571556 - 571574, <Org> : "Кавказского узла"' == '<NULL>'
'571597 - 571607, <Org> : Госдума РФ' == '<NULL>'
'571709 - 571719, <Org> : Госдумы РФ' == '<NULL>'
'572158 - 572164, <Org> : DEM.AM' == '<NULL>'
'572401 - 572405, <Org> : ПАСЕ' == '<NULL>'
'574804 - 574840, <Org> : челябинской больницы "Скорой помощи"' == '<NULL>'
'575371 - 575380, <Org> : госпиталя' == '<NULL>'
'576670 - 576677, <Org> : ГКБ N 3' == '<NULL>'
'577297 - 577315, <Org> : госпиталя Бурденко' == '<NULL>'
'579253 - 579263, <Org> : Зеркальное' == '<NULL>'
'579252 - 579264, <Org> : "Зеркальное"' == '<NULL>'
'579393 - 579397, <Org> : Умит' == '<NULL>'
'579392 - 579398, <Org> : "Умит"' == '<NULL>'
'579757 - 579764, <Org> : Джошгун' == '<NULL>'
'579756 - 579765, <Org> : "Джошгун"' == '<NULL>'
'581167 - 581181, <Org> : Звезда востока' == '<NULL>'
'581166 - 581182, <Org> : "Звезда востока"' == '<NULL>'
'581186 - 581206, <Org> : детского дома "Умит"' == '<NULL>'
'582223 - 582239, <Org> : Смольного собора' == '<NULL>'
'582680 - 582709, <Org> : концертном зале "Октябрьский"' == '<NULL>'
'583428 - 583441, <Org> : Единая Россия' == '<NULL>'
'583427 - 583442, <Org> : «Единая Россия»' == '<NULL>'
'583828 - 583849, <Org> : Общественная приемная' == '<NULL>'
'584617 - 584645, <Org> : КГУП «Хабкрайинвентаризация»' == '<NULL>'
'584660 - 584677, <Org> : пенсионного фонда' == '<NULL>'
'585081 - 585091, <Org> : ЛенСпецСМУ' == '<NULL>'
'587225 - 587233, <Org> : Аэропорт' == '<NULL>'
'587426 - 587434, <Org> : аэропорт' == '<NULL>'
'587708 - 587723, <Org> : ФедералПресс.Юг' == '<NULL>'
'587706 - 587725, <Org> : « ФедералПресс.Юг »' == '<NULL>'
'588718 - 588734, <Org> : РАО "ЕЭС России"' == '588727 - 588733, <Location> : России'
'590452 - 590465, <Org> : метрополитена' == '<NULL>'
'591124 - 591136, <Org> : Метрополитен' == '<NULL>'
'592098 - 592101, <Org> : МЧС' == '<NULL>'
'592140 - 592149, <Org> : Мосэнерго' == '<NULL>'
'592139 - 592150, <Org> : "Мосэнерго"' == '<NULL>'
'592153 - 592169, <Org> : РАО "ЕЭС России"' == '592162 - 592168, <Location> : России'
'592475 - 592478, <Org> : МЧС' == '<NULL>'
'594086 - 594095, <Org> : Мосэнерго' == '<NULL>'
'594085 - 594096, <Org> : "Мосэнерго"' == '<NULL>'
'594237 - 594246, <Org> : Мосэнерго' == '<NULL>'
'594236 - 594247, <Org> : "Мосэнерго"' == '<NULL>'
'594291 - 594300, <Org> : Мосэнерго' == '<NULL>'
'594290 - 594301, <Org> : "Мосэнерго"' == '<NULL>'
'594400 - 594413, <Org> : метрополитена' == '<NULL>'
'594524 - 594533, <Org> : Мосэнерго' == '<NULL>'
'594523 - 594534, <Org> : "Мосэнерго"' == '<NULL>'
'594967 - 594976, <Org> : Limitless' == '<NULL>'
'595679 - 595689, <Org> : Экспобанка' == '<NULL>'
'595678 - 595690, <Org> : «Экспобанка»' == '<NULL>'
