
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'1018160 - 1018173, <Person> : Президента РФ' == '<NULL>'
'1018126 - 1018253, <Person> : начальник департамента Управления Президента РФ по межрегиональным и культурным связям с зарубежными странами Евгений Умеренков' == '<NULL>'
'1018311 - 1018323, <Person> : А.С. Пушкина' == '<NULL>'
'1018324 - 1018341, <Person> : Вячеслав Скворцов' == '<NULL>'
'1018256 - 1018341, <Person> : ректор Ленинградского Государственного Университета им А.С. Пушкина Вячеслав Скворцов' == '<NULL>'
'1018485 - 1018529, <Person> : делегаты Балтийского форума соотечествеников' == '<NULL>'
'1019355 - 1019370, <Person> : правозащитников' == '<NULL>'
'1019455 - 1019482, <Person> : представители Архангельской' == '<NULL>'
'1019515 - 1019525, <Person> : Журналисты' == '<NULL>'
'1019528 - 1019542, <Person> : правозащитники' == '<NULL>'
'1019852 - 1019863, <Person> : журналистов' == '<NULL>'
'1019905 - 1019928, <Person> : Александр «БОБ» Борисов' == '<NULL>'
'1020061 - 1020071, <Person> : осужденных' == '<NULL>'
'1020103 - 1020113, <Person> : охранников' == '<NULL>'
'1020160 - 1020179, <Person> : начальников отрядов' == '<NULL>'
'1020181 - 1020189, <Person> : спецназа' == '1020181 - 1020189, <Org> : спецназа'
'1020191 - 1020200, <Person> : конвоиров' == '<NULL>'
'1020202 - 1020211, <Person> : кинологов' == '<NULL>'
'1020235 - 1020259, <Person> : женщин-сотрудников УФСИН' == '<NULL>'
'1020402 - 1020417, <Person> : Ирина Пайкачева' == '<NULL>'
'1020462 - 1020475, <Person> : Глеб Пайкачев' == '<NULL>'
'1020577 - 1020588, <Person> : сотрудников' == '<NULL>'
'1020827 - 1020861, <Person> : координатор проекта «Баренц Пресс»' == '<NULL>'
'1020908 - 1020927, <Person> : Александра Борисова' == '<NULL>'
'1021470 - 1021487, <Person> : Александр Борисов' == '<NULL>'
'1022254 - 1022271, <Person> : Асрета Махмудовых' == '<NULL>'
'1022274 - 1022292, <Person> : Валентина Гаджиева' == '<NULL>'
'1022312 - 1022321, <Person> : присяжные' == '<NULL>'
'1022372 - 1022382, <Person> : Махмудовых' == '<NULL>'
'1022385 - 1022393, <Person> : Гаджиева' == '<NULL>'
'1022651 - 1022692, <Person> : Гражданского омбудсмена Калужской области' == '<NULL>'
'1022787 - 1022841, <Person> : депутату Обнинского городского Собрания Татьяне Котляр' == '<NULL>'
'1022898 - 1022905, <Person> : калужан' == '<NULL>'
'1022925 - 1022950, <Person> : российские правозащитники' == '<NULL>'
'1022973 - 1023005, <Person> : лидера калужских правозащитников' == '<NULL>'
'1023061 - 1023069, <Person> : Т.Котляр' == '<NULL>'
'1023172 - 1023193, <Person> : начальник следователя' == '<NULL>'
'1023223 - 1023231, <Person> : Т.Котляр' == '<NULL>'
'1023272 - 1023280, <Person> : Т.Котляр' == '<NULL>'
'1023476 - 1023484, <Person> : Т.Котляр' == '<NULL>'
'1023587 - 1023596, <Person> : адвокатом' == '<NULL>'
'1023607 - 1023615, <Person> : Т.Котляр' == '<NULL>'
'1023750 - 1023758, <Person> : Т.Котляр' == '<NULL>'
'1024090 - 1024101, <Person> : следователь' == '<NULL>'
'1024090 - 1024107, <Person> : следователь Зимин' == '<NULL>'
'1024153 - 1024161, <Person> : Т.Котляр' == '<NULL>'
'1024293 - 1024304, <Person> : следователя' == '<NULL>'
'1024305 - 1024311, <Person> : Зимина' == '<NULL>'
'1024293 - 1024311, <Person> : следователя Зимина' == '<NULL>'
'1024342 - 1024353, <Person> : Следователь' == '<NULL>'
'1024354 - 1024359, <Person> : Зимин' == '<NULL>'
'1024342 - 1024359, <Person> : Следователь Зимин' == '<NULL>'
'1024408 - 1024416, <Person> : Т.Котляр' == '<NULL>'
'1024474 - 1024484, <Person> : защитникам' == '<NULL>'
'1024486 - 1024507, <Person> : Адвокат Ирина Бирюкоа' == '<NULL>'
'1024528 - 1024536, <Person> : Т.Котляр' == '<NULL>'
'1024658 - 1024662, <Person> : Элье' == '<NULL>'
'1024762 - 1024771, <Person> : Фахрудина' == '<NULL>'
'1024774 - 1024791, <Person> : Асрета Махмудовых' == '<NULL>'
'1024794 - 1024812, <Person> : Валентина Гаджиева' == '<NULL>'
'1024885 - 1024894, <Person> : присяжные' == '<NULL>'
'1024945 - 1024955, <Person> : Махмудовых' == '<NULL>'
'1024958 - 1024966, <Person> : Гаджиева' == '<NULL>'
'1024985 - 1025001, <Person> : Максима Полякова' == '<NULL>'
'1025211 - 1025334, <Person> : начальник управления по обеспечению участия прокуроров в рассмотрении уголовных дел судами Прокуратуры Коми Юрий Овчинников' == '<NULL>'
'1025649 - 1025654, <Person> : Елкин' == '<NULL>'
'1025664 - 1025692, <Person> : глава Мари-Турекского района' == '<NULL>'
'1026058 - 1026063, <Person> : Елкин' == '<NULL>'
'1026585 - 1026594, <Person> : прокурора' == '<NULL>'
'1026606 - 1026622, <Person> : Владимиру Елкину' == '<NULL>'
'1026778 - 1026801, <Person> : Мари-Турекский прокурор' == '<NULL>'
'1026832 - 1026905, <Person> : руководителя Управления Федеральной службы судебных приставов по Марий Эл' == '<NULL>'
'1027458 - 1027467, <Person> : москвичам' == '<NULL>'
'1027552 - 1027574, <Person> : спортсменов московских' == '<NULL>'
'1028145 - 1028154, <Person> : инвалидов' == '<NULL>'
'1029128 - 1029137, <Person> : инвалидов' == '<NULL>'
'1029140 - 1029163, <Person> : маломобильным гражданам' == '<NULL>'
'1030030 - 1030044, <Person> : Вадим Кудряшов' == '<NULL>'
'1029943 - 1030044, <Person> : первый заместитель руководителя Департамента труда и занятости населения города Москвы Вадим Кудряшов' == '<NULL>'
'1030060 - 1030074, <Person> : Вадим Кудряшов' == '<NULL>'
'1030086 - 1030102, <Person> : Сергей Семёнович' == '<NULL>'
'1030114 - 1030143, <Person> : члены Координационного совета' == '<NULL>'
'1030260 - 1030271, <Person> : Мэре Москвы' == '<NULL>'
'1030427 - 1030439, <Person> : Мэром Москвы' == '<NULL>'
'1030855 - 1030864, <Person> : инвалидов' == '<NULL>'
'1030936 - 1030945, <Person> : инвалидов' == '<NULL>'
'1031187 - 1031194, <Person> : инвалид' == '<NULL>'
'1031321 - 1031330, <Person> : инвалидов' == '<NULL>'
'1031766 - 1031775, <Person> : инвалидов' == '<NULL>'
'1031872 - 1031880, <Person> : инвалида' == '<NULL>'
'1031915 - 1031924, <Person> : инвалидов' == '<NULL>'
'1033776 - 1033790, <Person> : Сергей Собянин' == '<NULL>'
'1033792 - 1033808, <Person> : Вадим Алексеевич' == '<NULL>'
'1034299 - 1034313, <Person> : Вадим Кудряшов' == '<NULL>'
'1034321 - 1034337, <Person> : Сергей Семёнович' == '<NULL>'
'1034339 - 1034353, <Person> : Сергей Собянин' == '<NULL>'
'1034377 - 1034391, <Person> : Вадим Кудряшов' == '<NULL>'
'1035108 - 1035122, <Person> : Сергей Собянин' == '<NULL>'
'1035235 - 1035249, <Person> : Вадим Кудряшов' == '<NULL>'
'1035402 - 1035416, <Person> : Сергей Собянин' == '<NULL>'
'1035462 - 1035476, <Person> : Вадим Кудряшов' == '<NULL>'
'1035586 - 1035600, <Person> : Сергей Собянин' == '<NULL>'
'1035633 - 1035647, <Person> : Вадим Кудряшов' == '<NULL>'
'1035653 - 1035667, <Person> : Сергей Собянин' == '<NULL>'
'1035682 - 1035696, <Person> : Вадим Кудряшов' == '<NULL>'
'1036511 - 1036525, <Person> : Сергей Собянин' == '<NULL>'
'1036540 - 1036556, <Person> : Вадим Алексеевич' == '<NULL>'
'1036713 - 1036727, <Person> : Вадим Кудряшов' == '<NULL>'
'1036820 - 1036834, <Person> : Сергей Собянин' == '<NULL>'
'1037266 - 1037280, <Person> : Вадим Кудряшов' == '<NULL>'
'1037569 - 1037583, <Person> : Вадим Кудряшов' == '<NULL>'
'1037809 - 1037823, <Person> : Сергей Собянин' == '<NULL>'
'1037966 - 1037980, <Person> : Вадим Кудряшов' == '<NULL>'
'1038055 - 1038069, <Person> : Сергей Собянин' == '<NULL>'
'1038110 - 1038124, <Person> : Вадим Кудряшов' == '<NULL>'
'1038148 - 1038157, <Person> : инвалидов' == '<NULL>'
'1038346 - 1038416, <Person> : руководителями московских отделений общественных организаций инвалидов' == '<NULL>'
'1038657 - 1038713, <Person> : руководителями организации Всероссийское общество слепых' == '<NULL>'
'1039155 - 1039164, <Person> : инвалидов' == '<NULL>'
'1040949 - 1040963, <Person> : Сергей Собянин' == '<NULL>'
'1041056 - 1041070, <Person> : Вадим Кудряшов' == '<NULL>'
'1041222 - 1041236, <Person> : Сергей Собянин' == '<NULL>'
'1041323 - 1041337, <Person> : Вадим Кудряшов' == '<NULL>'
'1041541 - 1041555, <Person> : Сергей Собянин' == '<NULL>'
'1041589 - 1041671, <Person> : Директор Государственного бюджетного учреждения Психоневрологический интернат № 30' == '<NULL>'
'1041673 - 1041686, <Person> : врач-психиатр' == '<NULL>'
'1041688 - 1041713, <Person> : кандидат медицинских наук' == '<NULL>'
'1041714 - 1041727, <Person> : Алексей Мишин' == '<NULL>'
'1041688 - 1041727, <Person> : кандидат медицинских наук Алексей Мишин' == '<NULL>'
'1041844 - 1041857, <Person> : Алексей Мишин' == '<NULL>'
'1041869 - 1041885, <Person> : Сергей Семёнович' == '<NULL>'
'1041887 - 1041916, <Person> : Члены Координационного совета' == '<NULL>'
'1042391 - 1042407, <Person> : Сергей Семёнович' == '<NULL>'
'1042707 - 1042724, <Person> : Сергею Семёновичу' == '<NULL>'
'1046106 - 1046120, <Person> : Сергей Собянин' == '<NULL>'
'1046470 - 1046490, <Person> : Вадимом Алексеевичем' == '<NULL>'
'1048164 - 1048186, <Person> : гражданских активистов' == '<NULL>'
'1048188 - 1048202, <Person> : общественников' == '<NULL>'
'1048204 - 1048212, <Person> : блогеров' == '<NULL>'
'1048389 - 1048398, <Person> : участники' == '<NULL>'
'1048556 - 1048577, <Person> : местные общественники' == '<NULL>'
'1048580 - 1048601, <Person> : гражданские активисты' == '<NULL>'
'1048930 - 1048937, <Person> : спикеры' == '<NULL>'
'1048987 - 1048999, <Person> : сыктывкарцев' == '<NULL>'
'1049160 - 1049170, <Person> : участников' == '<NULL>'
'1049283 - 1049294, <Person> : участниками' == '<NULL>'
'1049508 - 1049555, <Person> : Организаторами Третьего сыктывкарского баркемпа' == '<NULL>'
'1049745 - 1049811, <Person> : в едущего инженера Института биологии Коми научного центра УрО РАН' == '<NULL>'
